"price","year","postcode","property_type","build","estate_type"
265000,2019,9,5,0,0
517000,2019,9,5,0,0
645000,2020,9,5,0,0
410000,2019,9,5,0,0
410000,2020,9,2,0,1
360000,2020,9,2,0,1
318000,2019,9,2,0,1
295000,2020,9,2,0,1
366500,2021,9,2,0,1
408000,2020,9,2,0,1
330000,2019,9,2,0,1
240000,2019,9,2,0,1
384000,2019,9,2,0,1
365000,2020,9,2,0,1
410000,2019,9,2,0,1
665000,2019,9,5,0,0
583590,2020,9,5,0,0
685000,2020,9,5,0,0
665000,2019,9,5,0,0
485000,2020,9,5,0,0
295000,2020,9,2,0,1
435000,2021,9,2,0,1
220000,2020,9,2,0,1
670000,2020,9,5,0,0
740000,2021,9,5,0,0
300000,2019,9,5,0,0
875000,2021,9,5,0,0
550000,2019,9,5,0,0
547000,2019,9,5,0,0
652000,2019,9,5,0,0
560000,2019,9,5,0,0
783000,2021,9,5,0,0
190333,2019,9,5,0,0
420000,2019,9,5,0,0
605000,2020,9,5,0,0
826000,2020,9,5,0,0
547000,2020,9,5,0,0
610000,2020,9,5,0,0
704014,2020,9,5,0,0
417000,2020,9,2,0,1
831000,2021,9,5,0,0
687555,2021,9,5,0,0
402500,2019,9,5,0,1
430000,2021,9,2,0,1
255000,2020,9,2,0,1
648000,2021,9,5,0,0
555000,2019,9,5,0,0
755000,2019,9,5,0,0
850000,2020,9,5,0,0
565000,2019,9,5,0,0
632000,2019,9,5,0,0
552000,2019,9,5,0,0
780000,2020,9,5,0,0
835000,2020,9,5,0,0
295000,2020,9,2,0,1
682500,2020,9,5,0,0
295000,2020,9,5,0,1
65384,2019,9,3,0,0
450000,2019,9,2,0,1
545000,2019,9,5,0,0
521500,2019,9,5,0,0
495000,2019,9,5,0,0
735000,2021,9,5,0,0
740000,2021,9,5,0,0
255000,2019,9,2,0,1
232000,2020,9,2,0,1
230000,2019,9,2,0,1
315000,2019,9,2,0,1
216000,2019,9,2,0,1
247000,2020,9,2,0,1
465000,2019,9,4,0,0
335000,2019,9,2,0,1
407500,2019,9,4,0,0
230000,2019,9,2,0,1
230000,2020,9,2,0,1
270000,2019,9,2,0,1
325000,2019,9,2,0,1
25000,2020,9,3,0,1
24000,2019,9,3,0,1
420000,2019,9,3,0,0
450000,2020,9,5,0,0
435000,2021,9,5,0,0
390500,2020,9,2,0,1
655000,2019,9,5,0,0
715000,2021,9,5,0,0
755000,2021,9,5,0,0
465000,2020,9,5,0,0
510000,2020,9,5,0,0
750000,2020,9,5,0,0
706000,2020,9,5,0,0
675000,2021,9,5,0,0
675000,2019,9,5,0,0
550000,2019,9,5,0,0
773000,2019,9,5,0,0
790000,2021,9,5,0,0
617500,2019,9,5,0,0
547000,2020,9,5,0,0
860000,2021,9,4,0,0
100000,2019,9,3,0,0
925000,2021,9,5,0,0
275000,2020,9,2,0,1
315000,2019,9,2,0,1
338000,2019,9,2,0,1
550000,2020,9,5,0,0
550000,2020,9,5,0,0
375000,2021,9,2,0,1
417000,2021,9,2,0,1
907000,2020,9,5,0,0
840000,2020,9,5,0,0
850000,2020,9,5,0,0
615000,2019,9,5,0,0
390000,2020,9,2,0,1
900000,2021,9,5,0,0
499000,2020,9,2,0,1
410000,2020,9,2,0,1
600000,2020,9,5,0,0
515000,2021,9,2,0,1
738020,2021,9,5,0,0
830000,2019,9,5,0,0
515250,2021,9,2,0,1
630500,2019,9,5,0,0
880000,2019,9,5,0,0
600000,2019,9,5,0,0
940000,2020,9,5,0,0
585000,2019,9,5,0,0
850000,2021,9,5,0,0
510620,2020,9,2,0,1
544000,2021,9,2,0,1
710000,2019,9,5,0,0
725000,2021,9,5,0,0
878000,2021,9,5,0,0
918000,2020,9,5,0,0
500000,2019,9,5,0,1
22300,2019,9,3,0,0
375890,2021,9,2,0,1
540000,2019,9,5,0,0
660000,2019,9,5,0,0
847000,2020,9,4,0,0
565000,2020,9,4,0,0
570000,2019,9,4,0,0
752500,2020,9,5,0,0
610000,2019,9,5,0,0
650000,2019,9,5,0,0
855000,2019,9,1,0,0
818000,2019,9,5,0,0
458000,2020,9,2,0,1
400000,2019,9,2,0,1
450000,2019,9,2,0,1
562500,2020,9,2,0,1
907000,2020,9,5,0,0
415000,2019,9,5,0,0
535000,2019,9,5,0,0
460000,2020,9,5,0,0
287000,2019,9,2,0,1
450000,2020,9,2,0,1
255000,2019,9,2,0,1
450000,2020,9,2,0,1
265000,2019,9,2,0,1
277000,2021,9,2,0,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
322222,2019,9,2,1,1
127750,2020,9,2,0,1
305000,2019,9,5,0,0
2000,2020,9,3,0,1
10000,2019,9,3,0,1
390000,2019,9,4,0,0
641300,2021,9,5,0,0
765000,2019,9,4,0,0
310000,2019,9,2,0,1
550000,2019,9,5,0,0
750000,2020,9,5,0,0
700000,2020,9,5,0,0
675000,2019,9,5,0,0
670000,2020,9,5,0,0
695000,2021,9,5,0,0
675000,2019,9,5,0,0
655000,2019,9,5,0,0
711000,2021,9,5,0,0
625000,2019,9,5,0,0
560000,2020,9,5,0,0
415000,2020,9,2,0,1
780000,2019,9,5,0,0
700000,2021,9,5,0,0
446000,2019,9,2,0,1
440000,2019,9,5,0,0
606000,2021,9,5,0,0
250000,2021,9,2,0,1
242000,2021,9,2,0,1
232500,2021,9,2,0,1
190000,2019,9,2,0,1
250000,2019,9,2,0,1
227950,2020,9,2,0,1
445000,2019,9,2,0,1
200000,2019,9,5,0,0
510000,2021,9,5,0,0
815000,2020,9,5,0,0
630000,2019,9,5,0,0
645000,2019,9,5,0,0
652000,2019,9,5,0,0
375000,2019,9,3,0,0
375000,2019,9,3,0,1
765000,2020,9,5,0,0
740000,2019,9,5,0,0
680000,2020,9,5,0,0
700000,2020,9,5,0,0
660000,2019,9,5,0,0
650000,2020,9,5,0,0
875150,2020,9,5,0,0
875000,2020,9,5,0,0
500000,2019,9,5,0,0
838000,2020,9,5,0,0
385000,2019,9,2,0,1
370000,2021,9,2,0,1
775000,2021,9,5,0,0
600000,2020,9,5,0,0
550000,2019,9,5,0,0
464500,2020,9,2,0,1
640000,2020,9,5,0,0
465000,2020,9,2,0,1
430000,2020,9,2,0,1
765000,2021,9,5,0,0
749000,2019,9,5,0,0
2000,2019,9,3,0,1
565000,2019,9,4,0,0
325000,2019,9,2,0,1
113750,2021,9,2,0,1
320000,2019,9,2,0,1
305000,2019,9,2,0,1
637500,2020,9,5,0,0
375000,2019,9,2,0,1
320000,2020,9,2,0,1
407000,2020,9,2,0,1
405000,2020,9,2,0,1
411000,2021,9,2,0,1
397000,2019,9,2,0,1
355000,2019,9,2,0,1
375000,2020,9,2,0,1
320000,2020,9,2,0,1
622500,2019,9,5,0,0
595000,2021,9,5,0,0
556000,2020,9,5,0,0
636050,2019,9,4,0,0
755500,2020,9,4,0,0
900000,2020,9,5,0,0
510000,2020,9,2,0,1
788500,2020,9,5,0,0
560000,2020,9,5,0,0
700000,2020,9,5,0,0
692000,2019,9,4,0,0
495000,2019,9,5,0,0
709086,2021,9,5,0,0
550000,2019,9,5,0,0
510000,2019,9,5,0,0
760000,2020,9,5,0,0
852500,2019,9,5,0,0
793000,2019,9,5,0,0
330000,2019,9,5,0,0
915000,2020,9,1,0,0
910000,2021,9,4,0,0
835000,2019,9,5,0,0
744000,2019,9,5,0,0
730000,2020,9,5,0,0
720000,2020,9,5,0,0
570000,2021,9,5,0,0
685000,2020,9,5,0,0
685000,2020,9,5,0,0
385000,2019,9,2,0,1
610000,2020,9,5,0,0
802500,2020,9,5,0,0
658000,2019,9,5,0,0
645000,2021,9,4,0,0
638650,2021,9,4,0,0
595000,2019,9,5,0,0
357750,2020,9,2,0,1
801000,2020,9,5,0,0
585000,2019,9,4,0,0
470176,2021,9,2,0,1
605000,2019,9,5,0,0
896000,2021,9,5,0,0
625000,2021,9,5,0,0
625000,2021,9,5,0,0
420000,2019,9,2,0,1
250000,2020,9,3,0,0
110000,2020,9,3,0,0
515000,2021,9,2,0,1
685000,2019,9,5,0,0
455000,2019,9,5,0,0
375000,2019,9,4,0,0
615000,2019,9,5,0,0
637500,2020,9,5,0,0
525000,2020,9,1,0,0
543000,2019,9,2,0,1
437000,2020,9,2,0,1
762000,2021,9,5,0,0
635000,2019,9,5,0,0
715000,2020,9,5,0,0
545000,2019,9,2,0,1
815000,2021,9,4,0,0
850000,2019,9,5,0,0
500000,2020,9,2,0,1
355000,2019,9,2,0,1
600000,2020,9,5,0,0
456000,2020,9,2,0,1
720000,2021,9,5,0,0
810000,2019,9,5,0,0
850000,2019,9,5,0,0
817500,2020,9,5,0,0
650000,2020,9,5,0,0
812840,2019,9,5,0,0
700000,2020,9,5,0,0
749000,2019,9,5,0,0
781000,2020,9,5,0,0
322500,2019,9,2,0,1
390000,2021,9,2,0,1
275000,2021,9,2,0,1
675000,2021,9,5,1,0
685000,2020,9,3,1,0
951250,2019,9,4,0,0
570000,2019,9,4,0,0
402000,2019,9,2,0,1
465000,2020,9,5,0,1
880000,2020,9,5,0,0
675000,2020,9,4,0,0
475000,2020,9,2,0,1
500000,2020,9,2,0,1
490625,2020,9,2,0,1
450000,2019,9,2,0,1
465000,2021,9,2,0,1
717500,2021,9,5,0,0
800000,2019,9,3,0,0
70000,2019,9,3,0,1
310000,2020,9,2,0,1
300000,2019,9,2,0,1
277000,2021,9,2,0,1
5000,2020,9,3,0,1
1000,2021,9,3,0,1
930000,2020,9,5,0,0
790000,2020,9,2,0,0
82500,2020,9,3,0,0
462000,2020,9,2,0,1
430000,2020,9,2,0,1
365000,2019,9,2,0,1
430000,2019,9,2,0,1
512000,2019,9,5,0,0
475000,2019,9,2,0,1
838000,2021,9,5,0,0
645000,2020,9,5,0,0
410000,2020,9,2,0,1
350000,2020,9,5,0,0
280000,2019,9,2,0,1
860000,2020,9,5,0,0
830000,2020,9,5,0,0
830000,2019,9,4,0,0
710000,2020,9,4,0,0
450000,2020,9,2,0,1
405000,2019,9,2,0,1
445000,2020,9,2,0,1
34000,2019,9,3,0,0
160000,2019,9,3,0,0
450000,2019,9,2,0,1
37000,2019,9,3,0,0
7000,2019,9,3,0,1
7000,2019,9,3,0,0
7000,2019,9,3,0,1
460000,2020,9,2,0,1
410000,2019,9,2,0,1
655150,2019,9,5,0,0
200000,2020,9,5,0,0
730000,2020,9,1,0,0
446500,2019,9,2,0,1
460000,2019,9,2,0,1
925000,2019,9,4,0,0
435000,2021,9,2,0,1
549000,2020,9,2,0,1
550000,2020,9,2,0,1
880000,2021,9,4,0,0
799999,2019,9,4,0,0
580000,2019,9,5,0,0
770000,2019,9,5,0,0
910000,2019,9,5,0,0
802000,2021,9,5,0,0
430000,2020,9,2,0,1
835000,2020,9,5,0,0
775000,2020,9,5,0,0
511100,2019,9,2,0,1
550000,2020,9,2,0,1
555000,2019,9,2,0,1
745000,2020,9,5,0,0
790000,2021,9,5,0,0
340000,2020,9,2,0,1
351000,2019,9,2,0,1
285000,2020,9,2,0,1
479000,2019,9,2,1,1
500000,2019,9,2,1,1
520000,2019,9,2,1,1
517000,2019,9,2,1,1
395000,2019,9,2,1,1
520000,2019,9,2,1,1
517000,2019,9,2,1,1
399000,2019,9,2,1,1
394737,2019,9,2,1,1
525000,2019,9,2,1,1
537000,2019,9,2,1,1
490000,2019,9,2,1,1
400000,2019,9,2,1,1
516000,2019,9,2,1,1
510000,2019,9,2,1,1
398000,2019,9,2,1,1
399995,2019,9,2,1,1
525300,2019,9,2,1,1
530000,2019,9,2,1,1
533000,2019,9,2,1,1
435000,2019,9,2,1,1
490000,2019,9,2,1,1
531700,2019,9,2,1,1
537800,2019,9,2,1,1
400000,2019,9,2,1,1
420000,2019,9,2,1,1
550000,2019,9,2,1,1
535000,2019,9,2,1,1
425000,2019,9,2,1,1
550000,2019,9,2,1,1
540000,2019,9,2,1,1
474500,2019,9,2,1,1
411000,2019,9,2,1,1
414000,2019,9,2,1,1
560000,2019,9,2,1,1
570000,2019,9,2,1,1
555000,2019,9,2,1,1
426315,2019,9,2,1,1
536000,2019,9,2,1,1
420000,2019,9,2,1,1
382500,2019,9,2,1,1
560000,2019,9,2,1,1
569000,2019,9,2,1,1
445000,2019,9,2,1,1
575000,2019,9,2,1,1
412000,2019,9,2,1,1
415000,2019,9,2,1,1
565000,2019,9,2,1,1
499999,2019,9,2,1,1
540000,2019,9,2,1,1
440000,2019,9,2,1,1
575000,2019,9,2,1,1
565000,2019,9,2,1,1
423250,2019,9,2,1,1
555000,2019,9,2,1,1
575000,2019,9,2,1,1
599950,2019,9,2,1,1
490000,2019,9,2,1,1
583000,2019,9,2,1,1
557500,2019,9,2,1,1
585000,2019,9,2,1,1
640000,2019,9,2,1,1
585000,2019,9,2,1,1
565000,2019,9,2,1,1
550000,2020,9,2,1,1
575000,2019,9,2,1,1
382500,2019,9,2,1,1
383000,2019,9,2,1,1
500000,2019,9,2,1,1
540000,2019,9,2,1,1
565000,2019,9,2,1,1
414000,2019,9,2,1,1
555000,2019,9,2,1,1
535000,2019,9,2,1,1
565000,2019,9,2,1,1
425000,2019,9,2,1,1
555000,2019,9,2,1,1
528000,2019,9,2,1,1
81791,2019,10,3,0,1
65268,2019,10,3,0,1
236174,2019,10,3,0,1
134253,2019,10,3,0,1
26000,2019,10,3,0,1
20000,2021,10,3,0,1
1000,2020,10,3,0,1
530000,2019,10,5,0,0
675000,2019,10,5,0,0
400000,2020,10,2,0,1
425000,2020,10,2,0,1
460531,2019,10,3,0,0
345000,2019,10,2,0,1
425000,2021,10,3,0,0
1000,2019,10,3,0,1
845000,2019,10,4,0,0
315000,2021,10,2,0,1
542000,2020,10,4,0,1
450000,2019,10,2,0,0
605000,2019,10,4,0,0
717500,2021,10,5,0,0
495000,2020,10,2,0,1
650000,2020,10,4,0,0
760000,2021,10,5,0,0
322000,2020,10,2,0,1
362500,2021,10,2,0,1
490000,2019,10,2,0,1
375000,2020,10,2,0,1
435000,2019,10,5,0,0
318000,2019,10,2,0,1
292500,2019,10,2,0,1
530000,2019,10,4,0,0
695000,2020,10,4,0,0
547500,2020,10,4,0,0
285101,2020,10,2,0,1
199000,2019,10,2,0,1
265200,2020,10,2,0,1
290000,2020,10,2,0,1
265000,2020,10,2,0,1
235000,2019,10,4,0,1
305000,2020,10,2,0,1
283500,2020,10,2,0,1
235000,2019,10,2,0,1
350500,2019,10,2,0,1
410000,2021,10,2,0,1
745000,2020,10,5,0,0
760000,2019,10,5,0,0
307000,2019,10,2,0,1
630000,2021,10,5,0,0
743750,2021,10,5,0,0
590000,2020,10,4,0,0
320000,2019,10,2,0,1
695000,2020,10,5,0,0
670000,2020,10,5,0,0
690000,2021,10,5,0,0
790000,2021,10,5,0,0
665000,2019,10,5,0,0
202000,2019,10,2,0,0
395000,2021,10,2,0,1
735000,2020,10,5,0,0
350000,2019,10,3,0,0
830000,2019,10,5,0,0
275000,2019,10,2,0,1
277500,2020,10,2,0,1
440000,2021,10,3,0,0
330000,2019,10,2,0,1
490000,2019,10,5,0,0
360000,2019,10,2,0,1
484000,2019,10,5,0,0
515000,2019,10,5,0,0
565000,2019,10,5,0,0
320000,2019,10,2,0,1
495000,2020,10,5,0,0
568000,2020,10,4,0,0
465000,2021,10,5,0,0
500000,2021,10,5,0,0
271000,2020,10,2,0,1
355000,2019,10,2,0,1
290000,2020,10,2,0,1
230000,2020,10,2,0,1
330000,2019,10,2,0,1
320000,2019,10,2,0,1
372500,2020,10,5,0,0
378000,2019,10,5,0,0
460000,2021,10,5,0,0
430000,2019,10,5,0,0
900000,2019,10,3,0,0
625000,2020,10,5,0,0
515000,2019,10,5,0,0
225000,2020,10,5,0,0
500000,2020,10,5,0,0
475000,2020,10,5,0,0
455000,2019,10,5,0,0
330000,2020,10,2,0,1
330000,2020,10,2,0,1
335000,2020,10,2,0,1
362500,2019,10,2,0,1
360000,2020,10,2,0,1
145000,2020,10,3,0,1
550000,2020,10,5,0,0
685000,2021,10,5,0,0
450000,2021,10,3,0,0
450000,2021,10,2,0,1
535000,2019,10,5,0,0
620000,2019,10,5,0,0
480000,2020,10,2,0,1
555000,2020,10,5,0,0
536000,2021,10,5,0,0
580000,2021,10,4,0,0
585000,2020,10,5,0,0
595000,2020,10,4,0,0
766000,2019,10,4,0,0
545000,2020,10,4,0,0
557000,2019,10,5,0,0
500000,2019,10,5,0,0
578730,2020,10,4,0,0
592500,2020,10,5,0,0
700000,2021,10,5,0,0
580000,2020,10,5,0,0
825000,2021,10,5,0,0
720000,2021,10,5,0,0
707500,2021,10,5,0,0
655000,2020,10,5,0,0
630000,2019,10,5,0,0
553350,2020,10,5,0,0
540000,2021,10,5,0,0
672500,2021,10,5,0,0
640000,2019,10,5,0,0
595000,2020,10,5,0,0
570000,2019,10,4,0,0
655000,2020,10,5,0,0
675000,2021,10,5,0,0
552500,2019,10,5,0,0
299995,2019,10,2,0,1
597500,2020,10,5,0,0
355000,2019,10,2,0,1
660000,2019,10,5,0,0
750550,2021,10,5,0,0
570000,2019,10,5,0,0
570000,2019,10,5,0,0
740000,2020,10,5,0,0
650000,2019,10,5,0,0
295000,2019,10,2,0,1
520000,2020,10,5,0,0
153000,2020,10,2,0,1
371000,2020,10,2,0,1
340000,2020,10,2,0,1
180000,2019,10,2,0,1
180000,2019,10,2,0,1
180000,2019,10,2,0,1
25000,2019,10,3,0,1
612500,2019,10,4,0,0
400000,2019,10,2,0,1
435000,2019,10,2,0,1
400000,2019,10,2,0,1
435000,2019,10,2,0,1
400000,2019,10,2,0,1
435000,2019,10,2,0,1
885000,2020,10,5,0,0
885000,2020,10,5,0,0
720000,2021,10,5,0,0
910000,2020,10,5,0,0
668810,2020,10,5,0,0
545000,2019,10,5,0,0
308000,2019,10,2,0,1
450000,2020,10,2,0,1
870000,2019,10,5,0,0
552000,2020,10,4,0,0
123900,2019,10,3,0,0
305000,2019,10,2,0,1
310000,2020,10,2,0,1
13250,2020,10,3,0,0
195000,2019,10,2,0,1
322000,2020,10,4,0,1
414000,2020,10,2,0,1
325000,2020,10,4,0,1
750000,2020,10,5,0,0
413500,2020,10,2,0,1
230000,2019,10,2,0,1
150000,2019,10,2,0,1
680000,2019,10,4,0,0
670000,2019,10,4,0,0
350000,2021,10,2,0,1
315000,2019,10,2,0,1
17000,2020,10,3,0,1
750000,2019,10,5,0,0
815000,2020,10,4,0,0
850000,2019,10,5,0,0
951500,2020,10,5,0,0
820000,2020,10,5,0,0
270000,2019,10,2,0,1
282000,2019,10,2,0,1
525000,2021,10,5,0,0
876700,2019,10,4,0,0
870000,2019,10,4,0,0
760000,2019,10,4,0,0
860000,2019,10,4,0,0
670000,2019,10,5,0,0
700000,2020,10,5,0,0
695000,2019,10,5,0,0
375000,2020,10,5,0,1
750000,2020,10,5,0,0
695000,2020,10,5,0,0
797000,2021,10,4,0,0
745000,2020,10,5,0,0
730000,2020,10,5,0,0
737000,2020,10,5,0,0
775000,2019,10,5,0,0
612500,2020,10,5,0,0
740000,2021,10,4,0,0
725000,2020,10,4,0,0
285000,2019,10,2,0,1
442500,2021,10,2,0,1
395000,2020,10,2,0,1
912500,2020,10,5,0,0
690000,2021,10,4,0,0
660000,2019,10,4,0,0
10000,2019,10,3,0,1
890000,2020,10,5,0,0
725000,2019,10,4,0,0
752000,2019,10,5,0,0
357395,2020,10,2,0,1
240000,2019,10,2,0,1
308500,2021,10,2,0,1
440000,2019,10,5,0,0
395000,2020,10,2,0,1
760000,2019,10,5,0,0
830000,2019,10,4,0,0
378000,2019,10,2,0,1
478000,2019,10,2,0,1
945000,2019,10,4,0,0
338000,2019,10,2,0,1
295000,2020,10,2,0,1
900000,2019,10,4,0,0
900000,2019,10,1,0,0
615000,2019,10,4,0,0
615000,2019,10,1,0,0
390000,2020,10,2,0,1
320000,2019,10,2,0,1
925000,2019,10,5,0,0
845000,2020,10,5,0,0
360000,2020,10,2,0,1
925000,2020,10,4,0,0
610000,2019,10,1,0,0
255000,2020,10,2,0,1
272000,2019,10,2,0,1
260000,2019,10,2,0,1
540000,2020,10,5,0,0
520000,2021,10,2,0,1
390000,2019,10,2,0,1
310000,2019,10,2,0,1
405000,2021,10,2,0,1
500000,2019,10,2,0,1
327500,2019,10,2,0,1
300000,2020,10,2,0,1
370000,2020,10,2,0,1
292500,2019,10,2,0,1
332000,2019,10,2,0,1
345000,2020,10,2,0,1
400000,2021,10,5,0,1
388000,2020,10,2,0,1
185000,2019,10,2,0,1
52500,2019,10,3,0,0
52500,2019,10,3,0,1
330000,2019,10,2,0,1
400000,2021,10,2,0,1
370000,2021,10,2,0,1
300000,2020,10,2,0,1
310000,2020,10,2,0,1
335000,2020,10,2,0,1
530000,2020,10,5,0,0
555000,2021,10,5,0,0
237000,2019,10,5,0,0
500000,2020,10,5,0,0
545000,2019,10,5,0,0
497500,2020,10,2,0,1
780000,2019,10,4,0,0
795000,2019,10,5,0,0
845000,2020,10,5,0,0
840000,2021,10,4,0,0
785000,2020,10,5,0,0
900000,2021,10,4,0,0
889000,2019,10,1,0,0
610000,2019,10,4,0,0
620500,2021,10,4,0,0
645000,2019,10,4,0,0
800000,2020,10,1,0,0
900000,2019,10,5,0,0
905000,2019,10,5,0,0
705000,2020,10,2,0,1
338000,2021,10,2,0,1
415000,2019,10,2,0,1
335000,2020,10,2,0,1
600000,2020,10,2,0,1
635000,2019,10,2,0,1
432000,2019,10,2,0,1
487000,2020,10,2,0,1
335000,2019,10,2,0,1
330000,2020,10,2,0,1
326000,2020,10,2,0,1
833500,2019,10,1,0,0
900000,2019,10,4,0,0
440000,2020,10,2,0,1
500000,2020,10,2,0,1
500000,2020,10,2,0,1
590000,2019,10,2,0,1
193000,2021,10,2,0,1
212000,2020,10,2,0,1
450500,2020,10,2,0,1
444525,2019,10,2,0,1
220000,2020,10,3,0,0
420000,2019,10,2,0,1
229500,2020,10,2,0,1
217500,2020,10,2,0,1
305000,2019,10,2,0,1
306000,2019,10,2,0,1
375000,2019,10,2,0,1
272000,2020,10,2,0,1
290000,2019,10,2,0,1
305000,2019,10,2,0,1
272000,2019,10,2,0,1
435000,2019,10,2,0,1
585000,2019,10,3,0,1
499000,2019,10,2,0,1
430000,2019,10,2,0,1
280000,2019,10,2,0,1
111000,2019,10,2,0,1
337600,2020,10,2,0,1
300000,2020,10,2,0,1
88500,2019,10,2,0,1
760000,2020,10,4,0,0
780000,2019,10,4,0,0
675000,2019,10,4,0,0
908000,2020,10,5,0,0
800000,2021,10,4,0,0
940000,2019,10,4,0,0
905000,2019,10,5,0,0
905000,2021,10,4,0,0
915000,2019,10,5,0,0
528000,2019,10,1,0,0
880000,2019,10,4,0,0
897000,2019,10,5,0,0
915000,2019,10,5,0,0
500000,2019,10,2,0,1
325000,2020,10,2,0,1
360000,2019,10,2,0,1
305000,2019,10,2,0,1
375000,2020,10,2,0,1
315000,2020,10,2,0,1
385000,2020,10,2,0,1
370000,2020,10,2,0,1
335000,2019,10,2,0,1
355000,2019,10,2,0,1
400000,2020,10,2,0,1
867650,2019,10,4,0,0
943000,2020,10,5,0,0
855000,2020,10,4,0,0
860000,2020,10,4,0,0
840000,2019,10,4,0,0
653000,2020,10,5,0,0
565000,2019,10,5,0,0
545000,2021,10,5,0,0
510000,2020,10,5,0,0
270000,2021,10,2,0,1
760000,2019,10,4,0,0
417000,2020,10,2,0,1
275000,2019,10,2,0,1
272500,2020,10,2,0,1
350000,2019,10,2,0,1
345000,2020,10,2,0,1
372500,2020,10,2,0,1
360000,2020,10,2,0,1
425000,2019,10,2,0,1
415000,2020,10,2,0,1
270000,2019,10,2,0,1
480000,2019,10,2,0,1
480000,2019,10,2,0,1
370000,2019,10,2,0,1
370000,2019,10,2,0,1
495000,2019,10,2,0,1
485000,2019,10,2,0,1
280000,2019,10,2,0,1
297000,2020,10,2,0,1
200000,2020,10,2,0,1
470000,2019,10,5,0,0
435000,2019,10,5,0,0
529000,2020,10,5,0,0
508000,2019,10,5,0,0
525000,2019,10,5,0,0
665000,2021,10,5,0,0
600000,2020,10,1,0,0
680000,2021,10,5,0,0
630000,2019,10,5,0,0
507500,2021,10,5,0,0
637500,2021,10,5,0,0
715000,2020,10,5,0,0
710000,2020,10,5,0,0
660000,2020,10,5,0,0
315000,2020,10,2,0,1
299000,2020,10,2,0,1
485000,2019,10,5,0,0
705000,2020,10,5,0,0
630000,2021,10,5,0,0
568000,2019,10,4,0,0
630000,2019,10,4,0,0
340000,2021,10,2,0,1
610000,2019,10,5,0,0
542500,2021,10,5,0,0
690000,2020,10,4,0,0
750000,2019,10,5,0,0
470000,2019,10,4,0,0
35000,2019,10,3,0,1
355000,2019,10,2,0,1
394000,2020,10,2,0,1
360000,2020,10,2,0,1
900000,2021,10,1,0,0
700000,2019,10,1,0,0
775000,2020,10,4,0,0
775000,2019,10,4,0,0
782500,2019,10,4,0,0
580000,2020,10,4,0,0
310000,2020,10,2,0,1
810000,2021,10,5,0,0
325000,2021,10,2,0,1
707000,2020,10,4,0,0
525000,2019,10,5,0,0
500000,2019,10,5,0,0
840000,2019,10,5,0,0
765000,2020,10,5,0,0
422500,2020,10,2,0,1
410000,2019,10,2,0,1
323000,2020,10,2,0,1
830000,2020,10,4,0,0
750000,2019,10,5,0,0
690000,2021,10,5,0,0
325100,2019,10,2,0,1
260000,2019,10,2,0,1
395000,2020,10,2,0,1
750000,2020,10,5,0,0
609000,2021,10,5,0,0
830000,2020,10,4,0,0
470000,2019,10,5,0,0
701000,2020,10,5,0,0
485000,2020,10,5,0,0
272500,2020,10,2,0,1
45000,2020,10,3,0,0
420000,2021,10,2,0,1
755000,2020,10,5,0,0
745000,2020,10,4,0,0
499995,2019,10,5,0,0
495000,2021,10,5,0,0
380000,2020,10,2,0,1
590000,2020,10,4,0,0
725000,2019,10,4,0,0
510000,2020,10,3,0,0
280000,2020,10,3,0,0
187500,2019,10,2,0,1
250000,2020,10,2,0,1
240000,2019,10,2,0,1
310000,2019,10,2,0,1
300000,2020,10,2,0,1
299950,2020,10,2,0,1
375000,2019,10,2,0,1
495000,2021,10,2,0,1
230000,2020,10,2,0,1
840000,2019,10,4,0,0
530000,2019,10,5,0,0
745000,2019,10,4,0,0
367000,2019,10,2,0,1
280000,2019,10,2,0,1
490000,2021,10,5,0,0
463000,2020,10,5,0,0
274000,2020,10,2,0,1
267500,2020,10,2,0,1
375000,2020,10,3,0,1
416000,2020,10,2,0,1
315000,2020,10,2,0,1
435000,2020,10,2,0,1
310000,2020,10,2,0,1
235000,2019,10,2,0,1
355000,2020,10,2,0,1
362500,2019,10,2,0,1
310000,2019,10,2,0,1
332500,2019,10,2,0,1
240000,2020,10,2,0,1
296000,2020,10,2,0,1
280000,2019,10,2,0,1
500000,2019,10,2,0,1
775000,2020,10,4,0,0
320000,2020,10,2,0,1
205000,2019,10,2,0,1
360000,2020,10,2,0,1
352500,2020,10,2,0,1
360000,2019,10,2,0,1
318000,2020,10,2,0,1
327000,2019,10,2,0,1
305000,2020,10,2,0,1
360000,2019,10,2,0,1
372500,2021,10,2,0,1
375000,2020,10,2,0,1
356000,2019,10,2,0,1
525000,2020,10,5,0,0
665000,2019,10,1,0,0
690000,2019,10,4,0,0
706200,2020,10,4,0,0
750000,2019,10,4,0,0
370000,2020,10,2,0,1
365000,2020,10,2,0,1
385000,2019,10,2,0,1
285500,2019,10,2,0,1
390000,2021,10,2,0,1
300000,2021,10,2,0,1
285000,2019,10,2,0,1
750000,2019,10,5,0,0
500000,2019,10,2,0,1
520000,2021,10,2,0,1
475000,2019,10,2,0,1
845000,2021,11,3,0,0
10000,2020,11,3,0,1
450000,2019,11,3,0,0
350000,2019,11,3,0,1
